dow_number,lake_name,county,survey_id,survey_date,survey_type,survey_sub_type,species,gear,gear_count,total_catch,cpue,quartile_count_low,quartile_count_high,total_weight,average_weight,quartile_weight_low,quartile_weight_high
01002200,Island,Aitkin,113710,2005-06-06,Standard Survey,Population Assessment,BOF,Standard trap nets,9,4,0.44,0,.,8052,4.44,3,.
01002200,Island,Aitkin,113710,2005-06-06,Standard Survey,Population Assessment,BLC,Standard trap nets,9,12,1.33,0,.,1259,0.23,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BRB,Standard trap nets,8,12,1.50,0,.,9.3,0.78,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,YEP,Standard trap nets,8,1,0.12,0,.,0.1,0.10,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,YEB,Standard gill nets,5,31,6.20,0,.,9.6,0.31,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,NOP,Standard gill nets,5,25,5.00,3,.,46.8,1.87,1,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,YEB,Standard trap nets,8,56,7.00,1,.,25.9,0.46,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,NOP,Standard trap nets,8,2,0.25,N,/,2.9,1.45,N,/
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,LMB,Standard gill nets,5,1,0.20,0,.,1,1.00,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BLG,Standard gill nets,5,10,2.00,N,/,1.5,0.15,N,/
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,PMK,Standard gill nets,5,4,0.80,N,/,0.7,0.17,N,/
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BLC,Standard gill nets,5,38,7.60,1,.,5.2,0.14,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BLB,Standard gill nets,5,2,0.40,1,.,1.8,0.90,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,YEP,Standard gill nets,5,17,3.40,3,.,1.4,0.08,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BRB,Standard gill nets,5,2,0.40,0,.,2,1.00,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,LMB,Standard trap nets,8,1,0.12,0,.,0.1,0.10,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,PMK,Standard trap nets,8,17,2.12,1,.,2.7,0.16,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BLG,Standard trap nets,8,289,36.12,4,.,29.2,0.10,0,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BOF,Standard trap nets,8,7,0.88,0,.,37.8,5.40,3,.
01002200,Island,Aitkin,113272,1988-06-27,Standard Survey,Population Assessment,BLC,Standard trap nets,8,14,1.75,0,.,3.2,0.23,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,BRB,Standard gill nets,3,4,1.33,0,.,1.7,0.42,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,NOP,Standard gill nets,3,23,7.67,3,.,54.5,2.37,1,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,BLC,Standard gill nets,3,80,26.67,1,.,16,0.20,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,BOF,Standard trap nets,5,1,0.20,0,.,0.5,0.50,3,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,BLG,Standard trap nets,5,335,67.00,4,.,55,0.16,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,YEP,Standard trap nets,5,5,1.00,0,.,0.55,0.11,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,LMB,Standard trap nets,5,1,0.20,0,.,0.1,0.10,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,PMK,Standard gill nets,3,6,2.00,N,/,0.9,0.15,N,/
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,BRB,Standard trap nets,5,11,2.20,0,.,5.1,0.46,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,NOP,Standard trap nets,5,2,0.40,N,/,1.5,0.75,N,/
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,BLC,Standard trap nets,5,75,15.00,0,.,20.05,0.27,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,YEB,Standard gill nets,3,38,12.67,0,.,15,0.39,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,PMK,Standard trap nets,5,83,16.60,1,.,10.6,0.13,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,BLG,Standard gill nets,3,2,0.67,N,/,0.4,0.20,N,/
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,YEP,Standard gill nets,3,30,10.00,3,.,3,0.10,0,.
01002200,Island,Aitkin,113094,1975-07-08,Standard Survey,Initial Survey,YEB,Standard trap nets,5,300,60.00,1,.,102.2,0.34,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BRB,Standard trap nets,8,4,0.50,0,.,1375,0.76,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,YEP,Standard trap nets,8,2,0.25,0,.,72,0.08,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,YEB,Standard gill nets,6,94,15.67,0,.,8111,0.19,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,NOP,Standard gill nets,6,39,6.50,2,.,29454,1.66,1,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BCS,Survey seining,3,2,0.67,N,/,0,0.00,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,HSF,Survey seining,3,4,1.33,N,/,0,0.00,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,YEB,Standard trap nets,8,38,4.75,2,.,6285,0.36,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,NOP,Standard trap nets,8,8,1.00,N,/,5137,1.42,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,IOD,Survey seining,3,2,0.67,N,/,0,0.00,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,LMB,Survey seining,3,6,2.00,N,/,0,0.00,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BLG,Survey seining,3,894,298.00,N,/,3151,0.01,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,PMK,Survey seining,3,14,4.67,N,/,0,0.00,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,WAE,Standard gill nets,6,2,0.33,0,.,4158,4.58,1,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BLC,Survey seining,3,3,1.00,N,/,40,0.03,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,HSF,Standard trap nets,8,3,0.38,N,/,358,0.26,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,LMB,Standard gill nets,6,6,1.00,0,.,3481,1.28,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BLG,Standard gill nets,6,33,5.50,N,/,1143,0.08,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,YEP,Survey seining,3,20,6.67,N,/,0,0.00,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,PMK,Standard gill nets,6,4,0.67,N,/,175,0.10,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BOF,Standard gill nets,6,1,0.17,0,.,2110,4.65,2,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BLC,Standard gill nets,6,8,1.33,0,.,1832,0.50,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,YEP,Standard gill nets,6,3,0.50,1,.,143,0.11,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BRB,Standard gill nets,6,22,3.67,0,.,6705,0.67,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,LMB,Standard trap nets,8,6,0.75,0,.,4463,1.64,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BLG,Standard trap nets,8,274,34.25,7,.,9329,0.08,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,PMK,Standard trap nets,8,22,2.75,1,.,583,0.06,0,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BOF,Standard trap nets,8,1,0.12,0,.,3495,7.71,2,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,NOP,Survey seining,3,4,1.33,N,/,0,0.00,N,/
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BIB,Standard trap nets,8,3,0.38,0,.,12538,9.21,3,.
01010000,Jenkins,Aitkin,113388,1994-07-11,Standard Survey,Population Assessment,BLC,Standard trap nets,8,9,1.12,1,.,990,0.24,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BRB,Standard trap nets,7,3,0.43,0,.,1096,0.81,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,YEB,Standard gill nets,6,27,4.50,0,.,3206,0.26,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,NOP,Standard gill nets,6,33,5.50,2,.,27457,1.83,1,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,YEB,Standard trap nets,7,20,2.86,2,.,3693,0.41,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,NOP,Standard trap nets,7,1,0.14,N,/,451,0.99,N,/
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,HSF,Standard gill nets,6,1,0.17,N,/,210,0.46,N,/
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,WAE,Standard gill nets,6,3,0.50,0,.,1586,1.17,1,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,HSF,Standard trap nets,7,31,4.43,N,/,4948,0.35,N,/
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,LMB,Standard gill nets,6,1,0.17,0,.,647,1.43,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BLG,Standard gill nets,6,27,4.50,N,/,801,0.07,N,/
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,PMK,Standard gill nets,6,1,0.17,N,/,29,0.06,N,/
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BLC,Standard gill nets,6,14,2.33,0,.,954,0.15,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BLB,Standard gill nets,6,2,0.33,0,.,287,0.32,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,YEP,Standard gill nets,6,2,0.33,1,.,74,0.08,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BRB,Standard gill nets,6,3,0.50,0,.,888,0.65,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,LMB,Standard trap nets,7,5,0.71,0,.,2546,1.12,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,PMK,Standard trap nets,7,27,3.86,1,.,2927,0.24,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BLG,Standard trap nets,7,95,13.57,7,.,5830,0.14,0,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BOF,Standard trap nets,7,3,0.43,0,.,6033,4.43,2,.
01010000,Jenkins,Aitkin,113696,2004-07-06,Standard Survey,Re-Survey,BLC,Standard trap nets,7,16,2.29,1,.,2813,0.39,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BRB,Standard trap nets,8,10,1.25,0,.,6.9,0.69,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,YEB,Standard gill nets,6,79,13.17,0,.,15.2,0.19,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,NOP,Standard gill nets,6,75,12.50,2,.,123.1,1.64,1,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,YEB,Standard trap nets,8,104,13.00,2,.,33,0.32,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,NOP,Standard trap nets,8,13,1.62,N,/,14.4,1.11,N,/
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,HSF,Standard gill nets,6,13,2.17,N,/,2.4,0.18,N,/
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,WAE,Standard gill nets,6,1,0.17,0,.,5.5,5.50,1,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,HSF,Standard trap nets,8,38,4.75,N,/,11,0.29,N,/
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,LMB,Standard gill nets,6,2,0.33,0,.,2.5,1.25,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BLG,Standard gill nets,6,11,1.83,N,/,2.5,0.23,N,/
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,PMK,Standard gill nets,6,11,1.83,N,/,1.8,0.16,N,/
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BLC,Standard gill nets,6,2,0.33,0,.,0.9,0.45,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,YEP,Standard gill nets,6,4,0.67,1,.,0.4,0.10,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BRB,Standard gill nets,6,15,2.50,0,.,7.8,0.52,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,LMB,Standard trap nets,8,16,2.00,0,.,17.8,1.11,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,PMK,Standard trap nets,8,45,5.62,1,.,8.7,0.19,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BLG,Standard trap nets,8,630,78.75,7,.,45.8,0.07,0,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BOF,Standard trap nets,8,11,1.38,0,.,53,4.82,2,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BIB,Standard trap nets,8,2,0.25,0,.,25.5,12.75,3,.
01010000,Jenkins,Aitkin,113293,1989-07-04,Standard Survey,Population Assessment,BLC,Standard trap nets,8,28,3.50,1,.,10.7,0.38,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BLB,Standard trap nets,4,2,0.50,0,.,1,0.50,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BRB,Standard trap nets,4,13,3.25,0,.,5.6,0.43,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,YEB,Standard gill nets,6,20,3.33,0,.,4,0.20,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,NOP,Standard gill nets,6,54,9.00,2,.,68.65,1.27,1,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,YEB,Standard trap nets,4,101,25.25,2,.,26.25,0.26,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,NOP,Standard trap nets,4,5,1.25,N,/,6.75,1.35,N,/
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,WAE,Standard gill nets,6,1,0.17,0,.,2.75,2.75,1,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,LMB,Standard gill nets,6,2,0.33,0,.,2.25,1.12,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BLG,Standard gill nets,6,11,1.83,N,/,1.35,0.12,N,/
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,PMK,Standard gill nets,6,1,0.17,N,/,0.1,0.10,N,/
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BIB,Standard gill nets,6,1,0.17,N,/,8,8.00,N,/
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BLC,Standard gill nets,6,2,0.33,0,.,0.5,0.25,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,YEP,Standard gill nets,6,13,2.17,1,.,1.2,0.09,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BRB,Standard gill nets,6,6,1.00,0,.,3.65,0.61,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,LMB,Standard trap nets,4,6,1.50,0,.,2.85,0.48,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,PMK,Standard trap nets,4,85,21.25,1,.,8,0.09,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BLG,Standard trap nets,4,419,104.75,7,.,42.95,0.10,0,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BOF,Standard trap nets,4,11,2.75,0,.,40.75,3.70,2,.
01010000,Jenkins,Aitkin,113143,1981-07-08,Standard Survey,Re-Survey,BLC,Standard trap nets,4,14,3.50,1,.,3.2,0.23,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BRB,Standard gill nets,2,6,3.00,0,.,3,0.50,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BLC,Standard gill nets,2,14,7.00,0,.,4.6,0.33,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,NOP,Standard gill nets,2,10,5.00,2,.,21.2,2.12,1,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BLB,Standard gill nets,2,3,1.50,0,.,1.6,0.53,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BLG,Standard trap nets,3,35,11.67,5,.,5.1,0.15,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,YEP,Standard trap nets,3,1,0.33,0,.,0.1,0.10,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,RKB,Standard trap nets,3,1,0.33,0,.,0.4,0.40,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BRB,Standard trap nets,3,9,3.00,0,.,3.4,0.38,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,NOP,Standard trap nets,3,1,0.33,N,/,1.2,1.20,N,/
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BLC,Standard trap nets,3,9,3.00,0,.,3.2,0.36,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BLB,Standard trap nets,3,3,1.00,0,.,0.9,0.30,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,SHR,Standard gill nets,2,2,1.00,0,.,3.1,1.55,1,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,PMK,Standard trap nets,3,2,0.67,1,.,0.3,0.15,0,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,SHR,Standard trap nets,3,1,0.33,0,.,1.2,1.20,1,.
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,BLG,Standard gill nets,2,1,0.50,N,/,0.1,0.10,N,/
01005700,Little Ball Bluff,Aitkin,113112,1976-07-20,Standard Survey,Initial Survey,YEP,Standard gill nets,2,5,2.50,1,.,0.5,0.10,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,BRB,Standard trap nets,8,2,0.25,0,.,931,1.03,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,YEP,Standard trap nets,8,4,0.50,0,.,332,0.18,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,NOP,Standard gill nets,3,14,4.67,2,.,12017,1.89,1,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,RKB,Standard gill nets,3,1,0.33,0,.,41,0.09,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,YEB,Standard trap nets,8,15,1.88,1,.,4144,0.61,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,NOP,Standard trap nets,8,7,0.88,N,/,4081,1.29,N,/
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,RKB,Standard trap nets,8,11,1.38,0,.,1152,0.23,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,HSF,Standard trap nets,8,1,0.12,N,/,72,0.16,N,/
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,LMB,Standard gill nets,3,2,0.67,0,.,1113,1.23,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,BLG,Standard gill nets,3,1,0.33,N,/,22,0.05,N,/
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,PMK,Standard gill nets,3,1,0.33,N,/,44,0.10,N,/
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,TLC,Standard gill nets,3,1,0.33,1,.,81,0.18,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,WTS,Standard gill nets,3,2,0.67,0,.,841,0.93,1,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,YEP,Standard gill nets,3,5,1.67,1,.,241,0.11,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,LMB,Standard trap nets,8,11,1.38,0,.,3145,0.63,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,PMK,Standard trap nets,8,49,6.12,1,.,3972,0.18,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,BLG,Standard trap nets,8,211,26.38,5,.,10108,0.11,0,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,BOF,Standard trap nets,8,3,0.38,0,.,6512,4.79,3,.
01005700,Little Ball Bluff,Aitkin,970633232765000,2006-06-12,Standard Survey,Re-Survey,BLC,Standard trap nets,8,14,1.75,0,.,1968,0.31,0,.
01005700,Little Ball Bluff,Aitkin,5131317647647000,2013-06-26,Standard Survey,Population Assessment,NOP,Standard gill nets,2,11,5.50,2,.,9773,1.96,1,.
01005700,Little Ball Bluff,Aitkin,5131317647647000,2013-06-26,Standard Survey,Population Assessment,BLC,Standard gill nets,2,2,1.00,0,.,245,0.27,0,.
01005700,Little Ball Bluff,Aitkin,5131317647647000,2013-06-26,Standard Survey,Population Assessment,HSF,Standard trap nets,9,16,1.78,N,/,1543,0.21,N,/
01005700,Little Ball Bluff,Aitkin,5131317647647000,2013-06-26,Standard Survey,Population Assessment,BOF,Standard trap nets,9,3,0.33,0,.,7286,5.35,3,.
01005700,Little Ball Bluff,Aitkin,5131317647647000,2013-06-26,Standard Survey,Population Assessment,BLG,Standard trap nets,9,172,19.11,5,.,12949,0.17,0,.
